Listing ID,Título,Fabricante,Modelo,Capacidad,Grado,Unidades,Precio Total,Precio/Unidad,Día,Fecha,Pujas,URL
6a33373d67657d19ef0099a9,"Apple Cell Phones - iPhone 17 Pro, 256GB - 25 Units - Grade C(T) - ATT_RL1_20260616_351",Apple,iPhone 17 Pro,256GB,C(T),25,16675,667.0,MIERCOLES,2026-06-17,4,https://bstock.com/buy/listings/details/6a33373d67657d19ef0099a9
6a33373d5c2074d81eabcf70,Apple Cell Phones - iPhone 17 Pro - 25 Units - Grade C(T) - ATT_RL1_20260616_350,Apple,iPhone 17 Pro,MIXTO:256GB/512GB,C(T),25,17350,694.0,MIERCOLES,2026-06-17,17,https://bstock.com/buy/listings/details/6a33373d5c2074d81eabcf70
6a33373e070e611aab2c37e3,Apple Cell Phones - iPhone 17 Pro - 25 Units - Grade C(T) - ATT_RL1_20260616_352,Apple,iPhone 17 Pro,MIXTO:256GB/1TB,C(T),25,17543,701.72,MIERCOLES,2026-06-17,17,https://bstock.com/buy/listings/details/6a33373e070e611aab2c37e3
6a3331c067657d19ef009075,"Apple Cell Phones - iPhone 17, 256GB - 55 Units - Grade B(T) - ATT_RL1_20260616_185",Apple,iPhone 17,256GB,B(T),55,30800,560.0,MIERCOLES,2026-06-17,12,https://bstock.com/buy/listings/details/6a3331c067657d19ef009075
6a33373e070e611aab2c37c3,Apple Cell Phones - iPhone 17 Pro Max - 25 Units - Grade B(T) - ATT_RL1_20260616_353,Apple,iPhone 17 Pro Max,MIXTO:256GB/512GB/2TB,B(T),25,24500,980.0,MIERCOLES,2026-06-17,25,https://bstock.com/buy/listings/details/6a33373e070e611aab2c37c3
6a3334e5070e611aab2c2f62,Apple Cell Phones - iPhone 17 - 50 Units - Grade C(T) - ATT_RL1_20260616_210,Apple,iPhone 17,MIXTO:256GB/512GB,C(T),50,23950,479.0,MIERCOLES,2026-06-17,10,https://bstock.com/buy/listings/details/6a3334e5070e611aab2c2f62
6a3337405467b58e6ac9936b,Apple Cell Phones - iPhone 17 Pro Max - 25 Units - Grade B(T) - ATT_RL1_20260616_354,Apple,iPhone 17 Pro Max,MIXTO:256GB/512GB,B(T),25,24299,971.96,MIERCOLES,2026-06-17,21,https://bstock.com/buy/listings/details/6a3337405467b58e6ac9936b
6a3334eba684bdbce7ee0f41,"Apple Cell Phones - iPhone 17, 256GB - 48 Units - Grade C(T) - ATT_RL1_20260616_224",Apple,iPhone 17,256GB,C(T),48,21900,456.25,MIERCOLES,2026-06-17,4,https://bstock.com/buy/listings/details/6a3334eba684bdbce7ee0f41
6a3337c937d5b165192fafd4,Apple Cell Phones - iPhone Air - 32 Units - Grade C(T) - ATT_RL1_20260616_431,Apple,iPhone Air,MIXTO:256GB/1TB/512GB,C(T),32,17125,535.16,MIERCOLES,2026-06-17,4,https://bstock.com/buy/listings/details/6a3337c937d5b165192fafd4
6a3337cc070e611aab2c3ac7,Apple Cell Phones - iPhone Air - 25 Units - Grade B(T) - ATT_RL1_20260616_443,Apple,iPhone Air,MIXTO:256GB/512GB,B(T),25,15750,630.0,MIERCOLES,2026-06-17,27,https://bstock.com/buy/listings/details/6a3337cc070e611aab2c3ac7
6a332eaa070e611aab2c241f,"Apple Cell Phones - iPhone 17e, 256GB - 183 Units - Grade C(T) - ATT_RL1_20260616_081",Apple,iPhone 17e,256GB,C(T),183,77610,424.1,MIERCOLES,2026-06-17,23,https://bstock.com/buy/listings/details/6a332eaa070e611aab2c241f
6a3337d267657d19ef009e49,Apple Cell Phones - iPhone Air - 21 Units - Grade C(T) - ATT_RL1_20260616_410,Apple,iPhone Air,MIXTO:256GB/512GB,C(T),21,11150,530.95,MIERCOLES,2026-06-17,1,https://bstock.com/buy/listings/details/6a3337d267657d19ef009e49
6a332ea05467b58e6ac97acb,Apple Cell Phones - iPhone 16 Pro Max - 289 Units - Grade C(T) - ATT_RL1_20260616_017,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB,C(T),289,167759,580.48,MIERCOLES,2026-06-17,51,https://bstock.com/buy/listings/details/6a332ea05467b58e6ac97acb
6a332e9d67657d19ef0083e4,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 275 Units - Grade C(T) - ATT_RL1_20260616_014",Apple,iPhone 16 Pro Max,256GB,C(T),275,143983,523.57,MIERCOLES,2026-06-17,22,https://bstock.com/buy/listings/details/6a332e9d67657d19ef0083e4
6a332e9d67657d19ef0083f4,Apple Cell Phones - iPhone 16 Pro Max - 275 Units - Grade C(T) - ATT_RL1_20260616_013,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,C(T),275,162132,589.57,MIERCOLES,2026-06-17,55,https://bstock.com/buy/listings/details/6a332e9d67657d19ef0083f4
6a332e9f5467b58e6ac97aa1,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 273 Units - Grade C(T) - ATT_RL1_20260616_015",Apple,iPhone 16 Pro Max,256GB,C(T),273,142460,521.83,MIERCOLES,2026-06-17,25,https://bstock.com/buy/listings/details/6a332e9f5467b58e6ac97aa1
6a332eae5c2074d81eabbdec,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 155 Units - Grade B+(T) - ATT_RL1_20260616_033",Apple,iPhone 16 Pro Max,256GB,B+(T),155,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332eae5c2074d81eabbdec
6a332ea2b92706997d25b9c6,Apple Cell Phones - iPhone 16 Pro Max - 271 Units - Grade C(T) - ATT_RL1_20260616_019,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,C(T),271,157623,581.63,MIERCOLES,2026-06-17,53,https://bstock.com/buy/listings/details/6a332ea2b92706997d25b9c6
6a33373c070e611aab2c3761,Apple Cell Phones - iPhone 17 - 25 Units - Grade C(T) - ATT_RL1_20260616_347,Apple,iPhone 17,MIXTO:256GB/512GB,C(T),25,11255,450.2,MIERCOLES,2026-06-17,7,https://bstock.com/buy/listings/details/6a33373c070e611aab2c3761
6a332eb1a684bdbce7ee0cf8,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 150 Units - Grade B+(T) - ATT_RL1_20260616_030",Apple,iPhone 16 Pro Max,256GB,B+(T),150,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332eb1a684bdbce7ee0cf8
6a332eb05c2074d81eabbe02,Apple Cell Phones - iPhone 16 Pro Max - 150 Units - Grade B+(T) - ATT_RL1_20260616_035,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,B+(T),150,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332eb05c2074d81eabbe02
6a332eb167657d19ef00894a,Apple Cell Phones - iPhone 16 Pro Max - 150 Units - Grade B+(T) - ATT_RL1_20260616_037,Apple,iPhone 16 Pro Max,MIXTO:256GB/1TB/512GB,B+(T),150,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332eb167657d19ef00894a
6a332e9e5467b58e6ac979da,Apple Cell Phones - iPhone 16 Pro Max - 275 Units - Grade C(T) - ATT_RL1_20260616_018,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,C(T),275,158867,577.7,MIERCOLES,2026-06-17,47,https://bstock.com/buy/listings/details/6a332e9e5467b58e6ac979da
6a332eb1070e611aab2c2541,Apple Cell Phones - iPhone 16 Pro Max - 150 Units - Grade B+(T) - ATT_RL1_20260616_038,Apple,iPhone 16 Pro Max,MIXTO:256GB/1TB,B+(T),150,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332eb1070e611aab2c2541
6a332eb267657d19ef008955,Apple Cell Phones - iPhone 16 Pro Max - 150 Units - Grade B(T) - ATT_RL1_20260616_059,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,B(T),150,104525,696.83,MIERCOLES,2026-06-17,53,https://bstock.com/buy/listings/details/6a332eb267657d19ef008955
6a332eb3070e611aab2c255f,Apple Cell Phones - iPhone 16 Pro Max - 149 Units - Grade B(T) - ATT_RL1_20260616_095,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,B(T),149,100750,676.17,MIERCOLES,2026-06-17,54,https://bstock.com/buy/listings/details/6a332eb3070e611aab2c255f
6a332eb367657d19ef008972,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 148 Units - Grade B+(T) - ATT_RL1_20260616_032",Apple,iPhone 16 Pro Max,256GB,B+(T),148,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332eb367657d19ef008972
6a332eb467657d19ef00897c,Apple Cell Phones - iPhone 16 Pro Max - 144 Units - Grade B+(T) - ATT_RL1_20260616_039,Apple,iPhone 16 Pro Max,MIXTO:256GB/1TB,B+(T),144,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332eb467657d19ef00897c
6a332eb5070e611aab2c2592,Apple Cell Phones - iPhone 16 Pro Max - 149 Units - Grade B+(T) - ATT_RL1_20260616_036,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB,B+(T),149,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332eb5070e611aab2c2592
6a332eb4070e611aab2c257d,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 145 Units - Grade C(T) - ATT_RL1_20260616_016",Apple,iPhone 16 Pro Max,256GB,C(T),145,75900,523.45,MIERCOLES,2026-06-17,23,https://bstock.com/buy/listings/details/6a332eb4070e611aab2c257d
6a3331a567657d19ef008c3a,Apple Cell Phones - iPhone 16 Pro Max - 122 Units - Grade B(T) - ATT_RL1_20260616_105,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB,B(T),122,73238,600.31,MIERCOLES,2026-06-17,16,https://bstock.com/buy/listings/details/6a3331a567657d19ef008c3a
6a332eb7070e611aab2c25b9,Apple Cell Phones - iPhone 16 Pro Max - 119 Units - Grade B+(T) - ATT_RL1_20260616_040,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,B+(T),119,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332eb7070e611aab2c25b9
6a332ebb5c2074d81eabbf09,Apple Cell Phones - iPhone 16 Pro Max - 74 Units - Grade C(T) - ATT_RL1_20260616_020,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,C(T),74,42081,568.66,MIERCOLES,2026-06-17,63,https://bstock.com/buy/listings/details/6a332ebb5c2074d81eabbf09
6a332ebcb92706997d25bb70,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 56 Units - Grade B+(T) - ATT_RL1_20260616_034",Apple,iPhone 16 Pro Max,256GB,B+(T),56,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332ebcb92706997d25bb70
6a3331bf070e611aab2c2e6b,Apple Cell Phones - iPhone 16 Pro Max - 55 Units - Grade A(T) - ATT_RL1_20260616_184,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,A(T),55,38815,705.73,MIERCOLES,2026-06-17,40,https://bstock.com/buy/listings/details/6a3331bf070e611aab2c2e6b
6a3331c3070e611aab2c2ec0,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 52 Units - Grade A+(T) - ATT_RL1_20260616_195",Apple,iPhone 16 Pro Max,256GB,A+(T),52,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a3331c3070e611aab2c2ec0
6a3337ca5467b58e6ac99583,Apple Cell Phones - iPhone 16 Pro Max - 32 Units - Grade A(T) - ATT_RL1_20260616_430,Apple,iPhone 16 Pro Max,MIXTO:256GB/512GB/1TB,A(T),32,22500,703.12,MIERCOLES,2026-06-17,18,https://bstock.com/buy/listings/details/6a3337ca5467b58e6ac99583
6a3337dd37d5b165192fb046,Apple Cell Phones - iPhone 16 Pro Max - 18 Units - Grade A+(T) - ATT_RL1_20260616_466,Apple,iPhone 16 Pro Max,MIXTO:1TB/512GB/256GB,A+(T),18,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a3337dd37d5b165192fb046
6a332ea6070e611aab2c2288,Apple Cell Phones - iPhone 16 Pro - 200 Units - Grade C(T) - ATT_RL1_20260616_044,Apple,iPhone 16 Pro,MIXTO:256GB/128GB/512GB,C(T),200,96804,484.02,MIERCOLES,2026-06-17,30,https://bstock.com/buy/listings/details/6a332ea6070e611aab2c2288
6a332ea837d5b165192faa59,Apple Cell Phones - iPhone 16 Pro - 200 Units - Grade C(T) - ATT_RL1_20260616_046,Apple,iPhone 16 Pro,MIXTO:128GB/256GB/1TB,C(T),200,89421,447.11,MIERCOLES,2026-06-17,13,https://bstock.com/buy/listings/details/6a332ea837d5b165192faa59
6a332ea75c2074d81eabbb92,Apple Cell Phones - iPhone 16 Pro - 200 Units - Grade C(T) - ATT_RL1_20260616_045,Apple,iPhone 16 Pro,MIXTO:256GB/128GB/512GB/1TB,C(T),200,95102,475.51,MIERCOLES,2026-06-17,17,https://bstock.com/buy/listings/details/6a332ea75c2074d81eabbb92
6a332ea95c2074d81eabbbed,Apple Cell Phones - iPhone 16 Pro - 200 Units - Grade C(T) - ATT_RL1_20260616_047,Apple,iPhone 16 Pro,MIXTO:256GB/128GB/512GB/1TB,C(T),200,95082,475.41,MIERCOLES,2026-06-17,42,https://bstock.com/buy/listings/details/6a332ea95c2074d81eabbbed
6a332eb2b92706997d25bb4e,Apple Cell Phones - iPhone 16 Pro - 166 Units - Grade B+(T) - ATT_RL1_20260616_088,Apple,iPhone 16 Pro,MIXTO:256GB/128GB/512GB,B+(T),166,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332eb2b92706997d25bb4e
6a332ebb37d5b165192faaf2,Apple Cell Phones - iPhone 16 Pro - 126 Units - Grade C(T) - ATT_RL1_20260616_048,Apple,iPhone 16 Pro,MIXTO:256GB/128GB/512GB/1TB,C(T),126,58495,464.25,MIERCOLES,2026-06-17,18,https://bstock.com/buy/listings/details/6a332ebb37d5b165192faaf2
6a3331a65c2074d81eabc0a9,"Apple Cell Phones - iPhone 16 Pro, 128GB - 101 Units - Grade B+(T) - ATT_RL1_20260616_115",Apple,iPhone 16 Pro,128GB,B+(T),101,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a3331a65c2074d81eabc0a9
6a332eb767657d19ef0089c3,Apple Cell Phones - iPhone 16 Pro - 125 Units - Grade B(T) - ATT_RL1_20260616_102,Apple,iPhone 16 Pro,MIXTO:256GB/128GB/512GB,B(T),125,62500,500.0,MIERCOLES,2026-06-17,16,https://bstock.com/buy/listings/details/6a332eb767657d19ef0089c3
6a3331b3070e611aab2c2d49,Apple Cell Phones - iPhone 16 Pro - 75 Units - Grade B+(T) - ATT_RL1_20260616_150,Apple,iPhone 16 Pro,MIXTO:256GB/128GB/512GB/1TB,B+(T),75,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a3331b3070e611aab2c2d49
6a3331a8a684bdbce7ee0db1,Apple Cell Phones - iPhone 16 Pro - 100 Units - Grade B(T) - ATT_RL1_20260616_119,Apple,iPhone 16 Pro,MIXTO:256GB/128GB/512GB/1TB,B(T),100,50306,503.06,MIERCOLES,2026-06-17,27,https://bstock.com/buy/listings/details/6a3331a8a684bdbce7ee0db1
6a3331bc070e611aab2c2e32,Apple Cell Phones - iPhone 16 Pro - 68 Units - Grade A+(T) - ATT_RL1_20260616_165,Apple,iPhone 16 Pro,MIXTO:256GB/512GB/128GB,A+(T),68,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a3331bc070e611aab2c2e32
6a3337ca67657d19ef009cb7,Apple Cell Phones - iPhone 16 Pro - 28 Units - Grade A(T) - ATT_RL1_20260616_437,Apple,iPhone 16 Pro,MIXTO:128GB/256GB/512GB/1TB,A(T),28,14959,534.25,MIERCOLES,2026-06-17,12,https://bstock.com/buy/listings/details/6a3337ca67657d19ef009cb7
6a3334e6070e611aab2c2f71,Apple Cell Phones - iPhone 16 Pro - 50 Units - Grade B+(T) - ATT_RL1_20260616_209,Apple,iPhone 16 Pro,MIXTO:128GB/256GB,B+(T),50,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a3334e6070e611aab2c2f71
6a33373f070e611aab2c3809,"Apple Cell Phones - iPhone 16 Pro, 128GB - 25 Units - Grade B(T) - ATT_RL1_20260616_345",Apple,iPhone 16 Pro,128GB,B(T),25,11901,476.04,MIERCOLES,2026-06-17,11,https://bstock.com/buy/listings/details/6a33373f070e611aab2c3809
6a332e9f67657d19ef0084ad,Apple Cell Phones - iPhone 16 Plus - 274 Units - Grade C(T) - ATT_RL1_20260616_065,Apple,iPhone 16 Plus,MIXTO:128GB/256GB,C(T),274,93743,342.13,MIERCOLES,2026-06-17,29,https://bstock.com/buy/listings/details/6a332e9f67657d19ef0084ad
6a332ea55c2074d81eabbb03,Apple Cell Phones - iPhone 16 Plus - 225 Units - Grade C(T) - ATT_RL1_20260616_075,Apple,iPhone 16 Plus,MIXTO:128GB/256GB/512GB,C(T),225,74150,329.56,MIERCOLES,2026-06-17,19,https://bstock.com/buy/listings/details/6a332ea55c2074d81eabbb03
6a3331b35467b58e6ac987c7,Apple Cell Phones - iPhone 16 Plus - 75 Units - Grade B+(T) - ATT_RL1_20260616_149,Apple,iPhone 16 Plus,MIXTO:128GB/256GB,B+(T),75,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a3331b35467b58e6ac987c7
6a3334e45c2074d81eabc622,Apple Cell Phones - iPhone 16 Plus - 50 Units - Grade B(T) - ATT_RL1_20260616_207,Apple,iPhone 16 Plus,MIXTO:128GB/256GB/512GB,B(T),50,21200,424.0,MIERCOLES,2026-06-17,16,https://bstock.com/buy/listings/details/6a3334e45c2074d81eabc622
6a3334f05c2074d81eabc8a0,Apple Cell Phones - iPhone 16 Plus - 40 Units - Grade A+(T) - ATT_RL1_20260616_239,Apple,iPhone 16 Plus,MIXTO:128GB/256GB,A+(T),40,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a3334f05c2074d81eabc8a0
6a3334eb070e611aab2c306a,Apple Cell Phones - iPhone 16 Plus - 47 Units - Grade B(T) - ATT_RL1_20260616_225,Apple,iPhone 16 Plus,MIXTO:128GB/256GB,B(T),47,19600,417.02,MIERCOLES,2026-06-17,9,https://bstock.com/buy/listings/details/6a3334eb070e611aab2c306a
6a3334e537d5b165192fadc8,Apple Cell Phones - iPhone 16 Plus - 50 Units - Grade B+(T) - ATT_RL1_20260616_208,Apple,iPhone 16 Plus,MIXTO:128GB/256GB/512GB,B+(T),50,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a3334e537d5b165192fadc8
6a33373b67657d19ef009950,Apple Cell Phones - iPhone 16 Plus - 25 Units - Grade A+(T) - ATT_RL1_20260616_343,Apple,iPhone 16 Plus,MIXTO:128GB/256GB/512GB,A+(T),25,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a33373b67657d19ef009950
6a3334f75c2074d81eabca5c,"Apple Cell Phones - iPhone 16 Plus, 128GB - 34 Units - Grade A+(T) - ATT_RL1_20260616_261",Apple,iPhone 16 Plus,128GB,A+(T),34,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a3334f75c2074d81eabca5c
6a33374f5c2074d81eabd0f0,"Apple Cell Phones - iPhone 16 Plus, 128GB - 22 Units - Grade C(T) - ATT_RL1_20260616_402",Apple,iPhone 16 Plus,128GB,C(T),22,7200,327.27,MIERCOLES,2026-06-17,15,https://bstock.com/buy/listings/details/6a33374f5c2074d81eabd0f0
6a332ea067657d19ef008520,Apple Cell Phones - iPhone 16e - 309 Units - Grade B+(T) - ATT_RL1_20260616_060,Apple,iPhone 16e,MIXTO:128GB/256GB,B+(T),309,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332ea067657d19ef008520
6a332eb4070e611aab2c2574,Apple Cell Phones - iPhone 16e - 147 Units - Grade C(T) - ATT_RL1_20260616_096,Apple,iPhone 16e,MIXTO:128GB/256GB,C(T),147,31033,211.11,MIERCOLES,2026-06-17,11,https://bstock.com/buy/listings/details/6a332eb4070e611aab2c2574
6a3331a95467b58e6ac98505,"Apple Cell Phones - iPhone 16e, 128GB - 101 Units - Grade B+(T) - ATT_RL1_20260616_116",Apple,iPhone 16e,128GB,B+(T),101,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a3331a95467b58e6ac98505
6a33373c67657d19ef009973,Apple Cell Phones - iPhone 16e - 25 Units - Grade A+(T) - ATT_RL1_20260616_346,Apple,iPhone 16e,MIXTO:128GB/256GB/512GB,A+(T),25,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a33373c67657d19ef009973
6a33373567657d19ef00982c,"Apple Cell Phones - iPhone 16e, 128GB - 26 Units - Grade C(T) - ATT_RL1_20260616_317",Apple,iPhone 16e,128GB,C(T),26,5445,209.42,MIERCOLES,2026-06-17,7,https://bstock.com/buy/listings/details/6a33373567657d19ef00982c
6a3331b77d112d6f1d2feb95,Apple Cell Phones - iPhone 16e - 74 Units - Grade C(T) - ATT_RL1_20260616_157,Apple,iPhone 16e,MIXTO:128GB/256GB/512GB,C(T),74,15752,212.86,MIERCOLES,2026-06-17,10,https://bstock.com/buy/listings/details/6a3331b77d112d6f1d2feb95
6a332ea45467b58e6ac97c74,Apple Cell Phones - iPhone 16 - 248 Units - Grade C(T) - ATT_RL1_20260616_072,Apple,iPhone 16,MIXTO:128GB/256GB,C(T),248,86494,348.77,MIERCOLES,2026-06-17,16,https://bstock.com/buy/listings/details/6a332ea45467b58e6ac97c74
6a3337de5467b58e6ac99851,"Apple Cell Phones - iPhone 16e, 128GB - 16 Units - Grade B(T) - ATT_RL1_20260616_478",Apple,iPhone 16e,128GB,B(T),16,4707,294.19,MIERCOLES,2026-06-17,19,https://bstock.com/buy/listings/details/6a3337de5467b58e6ac99851
6a33374b7d112d6f1d2fee60,Apple Cell Phones - iPhone 16e - 24 Units - Grade B(T) - ATT_RL1_20260616_386,Apple,iPhone 16e,MIXTO:128GB/256GB,B(T),24,7099,295.79,MIERCOLES,2026-06-17,20,https://bstock.com/buy/listings/details/6a33374b7d112d6f1d2fee60
6a332eaa5c2074d81eabbc48,"Apple Cell Phones - iPhone 16, 128GB - 181 Units - Grade B+(T) - ATT_RL1_20260616_082",Apple,iPhone 16,128GB,B+(T),181,0,0,MIERCOLES,2026-06-17,0,https://bstock.com/buy/listings/details/6a332eaa5c2074d81eabbc48
